title,tags,source,created
从写代码到写规范：AI时代软件开发方法论完全指南,clippings | AI-code,https://mp.weixin.qq.com/s/XUhM9g3fGgXc3zOdja7vyA,2026-08-27
一篇讲透Agent自进化飞轮怎么搭：评测→记忆→落地→控制,clippings | AI-agent,https://mp.weixin.qq.com/s/5VDN-T9K8Wr-DaQ15-I6CA,2026-08-27
zhishile/codex-auth-helper: Codex登陆助手：安全地在本地导出您的已登录 ChatGPT 会话配置，生成符合 Codex 规范的 auth.json 本地备份文件。,clippings | codex,https://github.com/zhishile/codex-auth-helper/blob/main/README.md,2026-08-27
OpenAI杀疯了：Codex Harness重磅开放！一键打造自己的“专属Codex”，DeepSeek Harness迎来最强对手,clippings | codex | harness,https://mp.weixin.qq.com/s/tbye8AoT_0HlcnKuCWY82w,2026-08-27
Loongphy/codex-auth: A CLI tool to switch and manage Codex accounts,clippings | codex,https://github.com/Loongphy/codex-auth/blob/main/README.md,2026-08-27
Anthropic 发布 AI Native 全流程实践指南,clippings | claude,https://mp.weixin.qq.com/s/H7bu8QV6GrtqmZnkh0fRvQ,2026-08-27
AI 智能体评估完全指南：从指标构建到框架选型实战,clippings | agent-test | todo | eval,https://mp.weixin.qq.com/s/hkT1UbMzSB_LZrWRcJy3IA,2026-08-27
0成本绕Codex手机号验证最新方法（已实测有效）,clippings | codex,https://mp.weixin.qq.com/s/K7cCuIpSYbmIzYTnm-Tw-g,2026-08-27
（十四）安全与权限控制 — 把Agent关进笼子里,clippings | hermes,https://mp.weixin.qq.com/s/FkhbhnNLvYROQJuMAT00OA,2026-08-25
面向 DeepSeek Harness的渗透测试模式 dsh-pentest,clippings | dsh | plugin,https://mp.weixin.qq.com/s/yPMzhJcprh6keBLxzERWZQ,2026-08-25
重磅！Codex省钱教程来了,clippings | codex,https://mp.weixin.qq.com/s/Fp7_U36YKZJXIxzp0LPKxQ,2026-08-25
这 10 款现代 CLI 工具，让你的开发工作流更顺手,clippings | cli,https://mp.weixin.qq.com/s/btqU7Hu7SZNfz4lL4xLkRA,2026-08-25
评测也需要 Harness：HarnessEval 让 AI 打分变成一套系统,clippings | agent-test | eval | harness | harnesseval,https://mp.weixin.qq.com/s/Dhl3m7v-DgzHcLCzXyRDBA,2026-08-25
硬核落地｜大模型Agent怎么测？区别AIGC/RAG的全套测试流程,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/2uXd_ybzGrnIz5IcUK9LOQ,2026-08-25
用 AgentKit，5 分钟搭建云端安全隔离的 DeepSeek Harness,clippings | hermes,https://mp.weixin.qq.com/s/1qKTbU8guMKRACzeKG-oNg,2026-08-25
教你构建私有 AI Coding 平台：Pi、DSH、Codex Harness 扩展能力对比与选型。,clippings | dsh | pi | codex,https://mp.weixin.qq.com/s/DBpV4xfpIUS9cpOu06GwnQ,2026-08-25
我们给DeepSeek Harness接入了MemSearch ，自动把Memory提炼成Skill,clippings | dsh | harness,https://mp.weixin.qq.com/s/alGVCOdHP29q_MS5e4TJcw,2026-08-25
开启Benchmark的Harness时代：15家学术机构联合发布HarnessEval,clippings | agent-test | eval | harnesseval,https://mp.weixin.qq.com/s/T_fBh7p82OHaKw75oq-5cQ,2026-08-25
大模型评测方法论·从零件到整车,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/jn_XluvKOKbeNwiqq2MZUg,2026-08-25
只有 8B，效果惊艳的国产 AI 图像神器，开源了！,clippings | AI-model,https://mp.weixin.qq.com/s/k4GIcf7Trw8W4kcngACsNw,2026-08-25
别凭感觉改 Skill：如何给 Agent Skill 做自动化测试和回归评测？,clippings | agent-test | eval | skill | todo,https://mp.weixin.qq.com/s/bpXL6NoVQqAs3zOR19b4lA,2026-08-25
全栈 AI Agent 从 0 到 1 ：智能播客平台开发全记录,clippings | AI-agent,https://mp.weixin.qq.com/s/IGSAgptmQ-ZDurI-pnhdog,2026-08-25
但问智能-哔哩哔哩_bilibili,clippings | agent-test | AI-test,https://search.bilibili.com/all?keyword=%E4%BD%86%E9%97%AE%E6%99%BA%E8%83%BD,2026-08-25
企业部署实战：把Hermes自进化系统真正落地到组织中,clippings | hermes,https://mp.weixin.qq.com/s/dynJlI-avRxjLIxoEvuZww,2026-08-25
一文讲透Agent评测：维度、方法和落地实践,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/GS4gdTflVOHDm3yEQhIjFg,2026-08-25
一个Skill搞定服务重构：从链路分析到测试自动化,clippings | skill | AI-test,https://mp.weixin.qq.com/s/kHpDP4yQoj5Vr0xGk2TDLg,2026-08-25
一个Skill搞定服务重构：从链路分析到测试自动化,clippings | skill | AI-test,https://mp.weixin.qq.com/s/kHpDP4yQoj5Vr0xGk2TDLg,2026-08-25
《Agent 评测实战》加餐六 | 评测的三层节奏：把评测钉进内 / 中 / 外三层循环,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/2iwufMWrguJEZcLYo_oNkw,2026-08-25
dsh-code-review：代码审查第一步，先证明这次到底改了什么,clippings | dsh | code-review,https://mp.weixin.qq.com/s/2HvnV8gLlt4qQbxZ82pkVg,2026-08-25
darwin-skill：让大模型检查并优化现有 Skill,clippings | skill,https://mp.weixin.qq.com/s/knGOIlKAang47UWJPxCrpQ,2026-08-25
"alchaincyf/darwin-skill: 达尔文.skill —— 一个让你的Skill无限进化的系统：评估→改进→测试→保留或回滚 | Autoresearch-inspired autonomous skill optimization for Claude Code. Evaluate, improve, test, keep or revert.",clippings | skill,https://github.com/alchaincyf/darwin-skill/blob/master/README.md,2026-08-25
Pi锐评各种Agent，DeepSeekHarness首当其冲：连续跑50小时，它还记得自己干过什么吗？,clippings | pi | dsh,https://mp.weixin.qq.com/s/XupC9jQ6c9zKKuwWMcDAxA?poc_token=HGibjWqj4oKR8HbCdiwCd07xMVK2xQBwwYJ6IXO5,2026-08-25
Huashu-Excel正式发布！可能、也许、大概是最好用的Excel数据处理和分析skill,clippings | skill,https://mp.weixin.qq.com/s/7gYbxcW81EtUZQOvpZTOkw,2026-08-25
Hermes安全管控：审批模式与权限设计,clippings | hermes,https://mp.weixin.qq.com/s/uo0vCIKhEBC29hKXd6pgcg,2026-08-25
Hermes 的核心架构 Harness：上下文、工具、权限与执行控制,clippings | hermes,https://mp.weixin.qq.com/s/d6cDtIntsPUrvynn77xJ5Q,2026-08-25
Hermes 企业微信群@机器人提示：当前机器人已被创建者授予数据使用权限，仅限创建者本人可使用,clippings | hermes,https://mp.weixin.qq.com/s/bSVI-sMXUzQCQK_vMBSi3A,2026-08-25
Hermes Agent 用户故事——真实场景中的落地实践,clippings | hermes,https://mp.weixin.qq.com/s/ufcscxYPXqO-00e9xN2FiQ,2026-08-25
Harness，Hook，Eval，Memory，Context，Orchestration...都是啥？大白话说清楚,clippings | harness,https://mp.weixin.qq.com/s/CkqGYdPtIG-fCzA59y6Rtg,2026-08-25
HarnessEval：开启RSI时代的新评测范式,clippings | harnesseval | eval | agent-test,https://mp.weixin.qq.com/s/pZW6wcL79lktaVqs1_j6pw,2026-08-25
HarnessEval：从 LLM 评测到世界模型的全链路可观测评测范式,clippings | agent-test | eval | harnesseval,https://mp.weixin.qq.com/s/ftMd_NVAzhzeEKTAEjQzQA,2026-08-25
DeepSeek Harness规模化踩坑实录：耗时、成本、失败到底该怎么查,clippings | dsh,https://mp.weixin.qq.com/s/6P9l4HftpJLDK-xZazMtow,2026-08-25
DeepSeek Harness 部署为多用户 web 服务：5 个机制防止 A 用户访问 B 用户数据,clippings | dsh | harness,https://mp.weixin.qq.com/s/RPf1Z-Fo2fkkz1E7Aio2Xw,2026-08-25
DeepSeek Harness 与 Pi：两套 Agent Harness，两种复杂度管理方式,clippings | dsh | pi,https://mp.weixin.qq.com/s/1QaGpbAGbqjmRUXZcAxxeA,2026-08-25
Data Agent 是什么？一文讲清企业级数据智能体开发实践,clippings | data-agent | eval,https://mp.weixin.qq.com/s/Ul9nXK3VaD2Pq4taEWxGEw,2026-08-25
Agent 测试方法论：别再写测试用例了，你的 Agent 需要的是一套 Eval 数据集,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/Hx4O9PthbLcVKvqLB7eyew?scene=1,2026-08-25
Agent 工具调用实战：安全沙箱与权限控制策略,clippings | agent-test | hermes,https://mp.weixin.qq.com/s/nb7qUMgTyzT_6LUkhJPrPg,2026-08-25
AI 测试 ｜ 把 UI 自动化测试执行固化成五步流程，这套AI Skill 思路可以直接抄！,clippings | AI-test | UI-test,https://mp.weixin.qq.com/s/Q-JA1W2aBuPtbjTCq8rQ3g,2026-08-25
AI 测试 ｜ 把 UI 自动化测试执行固化成五步流程，这套AI Skill 思路可以直接抄,clippings | AI-test | UI-test,https://juejin.cn/post/7676872250232078382,2026-08-25
AI 代码审查怎么做？我用 code-review-and-quality 审了一次待合并改动,clippings | code-review,https://mp.weixin.qq.com/s/DGfuK2vDjEPX-yBrGpRZHQ,2026-08-25
1.9k Star！手机一键变电脑，这个开源工具真有点东西,clippings | github | AI-test | UI-test,https://mp.weixin.qq.com/s/6oPZjDigqLg23RrqyxCJ8A,2026-08-25
轻量级Pi编码代理：构建你的AI开发利器（附Oh My Pi扩展指南）,clippings | pi,https://mp.weixin.qq.com/s/pRG30QfG-JECFXRbVZF4xQ,2026-08-24
使用 Promptfoo 对 AI 智能体进行自动化评测与轨迹追踪,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/gXw5wmaiDWoLuY67is1Ejw,2026-08-23
GitHub 40k Star，一款超绝的开源网络流量监控神器！,clippings | github | AI-tool,https://mp.weixin.qq.com/s/IJ10hIEq6uEXJI6vfJqMLQ,2026-08-23
FIRERPA：GitHub 8.2K Stars 的安卓设备操控平台，浏览器远程控制 + AI 自动操作 + 一键抓包,clippings | AI-UI,https://mp.weixin.qq.com/s/ccLsiuZ9t-GOk35FZIsVUA,2026-08-23
DeepSeek Harness 朴素专题（5）：来看看 DSH 的 Agent Loop,clippings | dsh | agent-loop,https://mp.weixin.qq.com/s/focbPLjmUGRFh_shQiZRGQ,2026-08-23
BytePioneer-AI/codex-host: Run Pi and Claude Code directly in Codex Desktop. 在 Codex Desktop 中直接运行 Pi 和 Claude Code。,clippings | dsh | codex | AI-tool | ide | harness,https://github.com/BytePioneer-AI/codex-host/blob/main/docs/README.zh-CN.md,2026-08-23
智能体评估（Agent Eval）入门：如何把一次失败变成回归测试？,clippings | agent-test | eval,https://mp.weixin.qq.com/s/4kjvBKL0vIvGYEfJMnOysQ,2026-08-22
我的 Pi Agent 插件清单,clippings | pi | plugin,https://mp.weixin.qq.com/s/6E_cAjfnLFGlveCOdBHvXw,2026-08-22
Skill 自进化：SkillOpt实践总结,clippings | skillopt | skill | todo | eval | agent-test,https://mp.weixin.qq.com/s/YS18dZfVvNBEsBuZ1pa7DA,2026-08-22
🚀Karpathy知识库工作流终极进化：graphify知识图谱保姆级教程！代码库编译成知识图谱，支持Claude Code/Codex/OpenCode/OpenClaw！支持导出到Obsidian,clippings | graphify,https://www.aivi.fyi/llms/graphify,2026-08-20
给 Coding Agent 加上质量门禁：测试如何进入 Agent Loop,clippings | agent-test | todo | eval,https://mp.weixin.qq.com/s/6cSZAwDox-at8LMUVLQHCg,2026-08-20
扔掉 Claude Code！93.5K Star 的 Pi Agent，到底强在哪？,clippings | pi,https://mp.weixin.qq.com/s/u4zASr3MyHJCUnIZqCDvPQ,2026-08-20
学会AI智能体测试（九）：记忆系统测试方法——认知层面的质量保障,clippings | agent-test | mem,https://mp.weixin.qq.com/s/MmP_qS9l6xJz4Bgy8XFoug,2026-08-20
基于阿里云 AgentLoop 的 DeepSeek Harness 评测实践,clippings | agent-test | loop | eval,https://mp.weixin.qq.com/s/Jy9sHgjuif2N8B45NvrBNg,2026-08-20
又一个 2.5万 star 的skill，太适合写页面了！,clippings | skill,https://mp.weixin.qq.com/s/qs-5boVEYCfC9QZ1PdlDbA,2026-08-20
别再靠经验盲猜 Bug！固化分析路径为 Skill，让 AI 逐层收敛定位问题根因,clippings | AI-test | bug,https://mp.weixin.qq.com/s/FokpXL5wwXjv8Zz94cQLnA,2026-08-20
别再凭感觉上线 Agent——评估工程（Eval Engineering） 实战指南,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/HMp04-931qCyRbekKNos3w,2026-08-20
不联网也能用，这个 14MB 的开源模型让设备本地听懂指令,clippings | AI-model,https://mp.weixin.qq.com/s/gehNN0CXC_X3UFNzOQ3O0g,2026-08-20
obsidian零代码高颜值仪表盘，聚合多种功能一个全搞定！,clippings | obsidian,https://mp.weixin.qq.com/s/jaqtJawFFduKxehcYoeqvw,2026-08-20
chenguangwei/ai-native-collaboration: AI Native时代全岗位工作新范式脚手架,clippings | github | skill,https://github.com/chenguangwei/ai-native-collaboration/tree/main,2026-08-20
ccw-command-explorer,clippings | claude | skill | code-review,https://ccw-command-explorer.vercel.app/,2026-08-20
"catlog22/Claude-Code-Workflow: JSON-driven multi-agent  cadence-team development framework with   intelligent CLI orchestration (Gemini/Qwen/Codex),   context-first architecture, and automated workflow   execution",clippings | claude | skill | code-review,https://github.com/catlog22/Claude-Code-Workflow/tree/main,2026-08-20
Pi有5000+插件，优先装这10个,clippings | pi,https://mp.weixin.qq.com/s/cYs7g6P_xOEsSvSMS603AQ,2026-08-20
Langfuse 接入：给 Agent 加“行车记录仪“（第88篇-E74）,clippings | agent-test | langfuse,https://mp.weixin.qq.com/s/vcbrnbBEhxNguEfNakbSfg,2026-08-20
Harness：构建 Agentic AI 的端到端工程指南,clippings | harness | agent-test | todo,https://mp.weixin.qq.com/s/YRCnRyZe1mv-eRbArelwow,2026-08-20
GitHub 5.6k Star，又一个神级 AI Agent，自带记忆和情绪！,clippings | github | AI-tool | ide,https://mp.weixin.qq.com/s/FRiI7Pu2oNDOCZPwzgw2sQ,2026-08-20
EP-Harness：从个人 AI Coding 到团队级 Agent 工作流｜得物技术,clippings | harness | todo,https://mp.weixin.qq.com/s/PFAsGsKqQYyLaced8i3CgA,2026-08-20
DeepSeek Harness 争议背后的真问题： 工具越多，Agent 反而越弱,clippings | harness | dsh,https://mp.weixin.qq.com/s/_6uDihm3vRdigKnnnwonyA,2026-08-20
Agent 编排与调度的 2 种哲学：DeepSeek Harness 和 pi 源码对比（6 条借鉴清单）,clippings | pi | dsh,https://mp.weixin.qq.com/s/foBWCCDG7-cAl6FuVO6RJw,2026-08-20
AI评测方法论 ③：Agent 测评集——是什么、测什么、怎么搭第一版,clippings | agent-test | todo,https://mp.weixin.qq.com/s/PfRXKlMzEre_qRIjrlS5tA,2026-08-20
AI Agent 12步全路线图Context、Tools & MCP、Loops、Graphs、Harness、Evals,clippings | agent-test | todo,https://mp.weixin.qq.com/s/lddvFGHRralTTumOYUanmQ,2026-08-20
7DGroup 开源 dsh-skill-7d-git-commit 插件,clippings | dsh | plugin | harness,https://mp.weixin.qq.com/s/ENmTtzV2VWCmEpUWZC1izw,2026-08-20
释放 Pi 全部潜力：扩展开发与分发实战,clippings | pi,https://mp.weixin.qq.com/s/xVHlkWRyD6xiFVvzgZ8V1w,2026-08-18
看完 DeepSeek Harness 爆火文章：我不认为 Pi 会被替代,clippings | dsh | pi,https://mp.weixin.qq.com/s/KQBR9ZobRU8sY6V6Re52XA,2026-08-18
我的 pi 装完这 7 个插件，编码效率直接起飞,clippings | pi,https://mp.weixin.qq.com/s/9O3hOdYFH7JsxW5rc3N9aw,2026-08-18
我是如何评测 Agent 给出的各种非标准答案的,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/oUGIj-vS2jcThj_nMsPy-Q,2026-08-18
如何测试一个 AI 智能体 Harness？——六层测试体系，这才是测试工程师的真正主场,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/buFdTB1_5ZzMjb8692SADA,2026-08-18
pi 与 DeepSeek Harness：同一个词，两条相反的 Agent 路线,clippings | dsh | pi,https://mp.weixin.qq.com/s/QyuLa66L6CpKCgt8t_eS9A,2026-08-18
dsh 插件挑不过来？装了这 2 个，后面就不用翻列表了,clippings | dsh | plugin,https://mp.weixin.qq.com/s/62OIyhMobIqqNcm-qHEfJQ,2026-08-18
Pi 入门指南，新手必备,clippings | pi | codex | claude,https://mp.weixin.qq.com/s/NocXwkP_obX1BONOXig4kg,2026-08-18
Pi vs dsh：上下文压缩同源对比,clippings | dsh | pi,https://mp.weixin.qq.com/s/hhiYZiqjdH2bI8Tg23A92A,2026-08-18
Pi Coding Agent,clippings | pi,https://pi.dev/packages,2026-08-18
Pi Agent 完整上手：极简架构、插件扩展与高效工作流,clippings | pi,https://mp.weixin.qq.com/s/ThvkeH91zzGaC5VIZSIFng,2026-08-18
Harness 工程之道：Skill 原理与最佳实践,clippings | harness | dsh | eval | skill,https://mp.weixin.qq.com/s/fVqp5E-UJ9-b7kgAcvekCw,2026-08-18
DeepSeek Harness一夜5万星，测试人的危机感一夜拉满,clippings | AI-test | dsh | harness | todo,https://mp.weixin.qq.com/s/oqBzA6LqXgCckTef3O1LjQ,2026-08-18
DeepSeek Harness 质量管理体系全景,clippings | agent-test | harness | dsh | todo,https://mp.weixin.qq.com/s/-C38FGQbpoiiypR99X37DQ,2026-08-18
DeepSeek Harness 全景可观测实践,clippings | agent-test | dsh | harness,https://mp.weixin.qq.com/s/b6_-8JB6QigS_uA-txPKLQ,2026-08-18
DeepSeek Harness 与 Pi 深度对决,clippings | dsh | pi,https://mp.weixin.qq.com/s/4tD6eteYY5YUhcNhMifbgw,2026-08-18
DeepSeek Harness Plugins：DSH推荐必装插件,clippings | dsh | plugin,https://mp.weixin.qq.com/s/hpWJCXJkI500W0ffkCb6Xw,2026-08-18
Cordis 到底解决了什么：DSH 与 Pi 的两种答案,clippings | dsh | pi,https://mp.weixin.qq.com/s/WOfqCiO_MrMVknymCNi3nw,2026-08-18
Agent测评框架——怎么判断一个AI Agent好不好用？,clippings | agent-test | eval,https://mp.weixin.qq.com/s/KRKKYCaGxZ5aUOWbfm_TBg,2026-08-18
"Agent测评框架 ②：什么是\""好的评测\",clippings | agent-test | todo | eval,https://mp.weixin.qq.com/s/L8wUv715BxstcLOruJVatA,2026-08-18
"AI测试双维框架：从\""用AI做测试\""到\""测AI系统本身\",clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/tH318QQCTHg7pNnUmaV7RA,2026-08-18
AI Agent 评测怎么做：六步，从 20 条失败样本开始,clippings | agent-test | eval,https://mp.weixin.qq.com/s/wYeR_F_2o9LUKirghsuDtQ,2026-08-18
5 步造一个自己的大模型评测 Benchmark,clippings | agent-test | eval | todo,https://mp.weixin.qq.com/s/O1v_76Uc5Ypw_o8A6i6vrw,2026-08-18
DeepSeek Harness玩了一周，这6个社区插件让我回不去了：皮肤、视觉、启动器、UI增强、Skill搜索全攻略,clippings | dsh | harness | plugin,https://mp.weixin.qq.com/s/APNuChyzV-ZPKsTkiZof0w,2026-08-17
DeepSeek Harness 插件目录与安装指南,clippings | dsh | plugin | harness,https://dsh-plugins.org/,2026-08-17
DSH 插件推荐清单：DeepSeek Harness 必装的 14 个插件,clippings | plugin | dsh | harness,https://mp.weixin.qq.com/s/x3e7df6m9GvKW8bJeZY8NQ,2026-08-17
"Build software better, together",clippings | plugin | dsh | harness,https://github.com/topics/dsh-plugin,2026-08-17
王虹手写风格 PPT Skills 升级了，增加动画效果，更酷了,clippings | skill,https://mp.weixin.qq.com/s?__biz=MzA4MjYwMTc5Nw==&mid=2649016969&idx=1&sn=3128cdf3fc58eec387c12c8ad3561a45&scene=21&poc_token=HDYYgGqjUpi1Yckc5_AhUj1ass6MECyO-Js-Kwbk,2026-08-15
我扒了 DeepSeek Harness 219 个包，真有价值的是插件内核，附插件推荐,clippings | dsh | deepseek | harness,https://mp.weixin.qq.com/s?__biz=MzA4MjYwMTc5Nw==&mid=2649017333&idx=1&sn=84dfa00a0c757390caef3a2264d15b6d&scene=21&poc_token=HJPnf2qjA_KkclNkwlH80MFF6paCU9u6nQiNJISz,2026-08-15
开源|一款模型/工具/沙箱/UI 皆插件，配置即组合的 Agent 编排框架，可私有部署商用,clippings | AI-tool | codex | dsh,https://mp.weixin.qq.com/s/3aw05At5bhQ_M5Zf0M8ZHw,2026-08-15
